step,altitude,aileron,elevator,pitch,roll
124,955.7464599609375,-0.3048106211022167,-1.0,-24.718748304410457,1.0602766251224074
125,952.6293334960938,-0.3048106211022167,-1.0,-22.132768675204638,0.6826465649698036
126,949.5653076171875,-0.3048106211022167,-1.0,-19.736972248343235,0.25690022335284013
127,946.564208984375,0.3048106211022167,-1.0,-17.571780083334392,-0.21215478698622714
128,943.6321411132812,0.3048106211022167,-1.0,-15.658294049618856,-0.6415081221554053
129,940.7689819335938,0.3048106211022167,-1.0,-14.003547534494453,-0.824221712229623
130,937.9722900390625,0.3048106211022167,-1.0,-12.603722462215142,-0.8037843454899168
131,935.239501953125,0.3048106211022167,-1.0,-11.445499110125754,-0.6263927534396083
132,932.5690307617188,0.3048106211022167,-1.0,-10.507662910664228,-0.3294500925103189
133,929.9596557617188,-0.3048106211022167,-1.0,-9.762617338262775,0.05657249588387188
134,927.4114379882812,-0.3048106211022167,-1.0,-9.178048767958062,0.42706045934110337
135,924.9251098632812,-0.3048106211022167,-1.0,-8.71851961701513,0.5565041234179223
136,922.502197265625,-0.3048106211022167,-1.0,-8.347649736593546,0.4767295949854361
137,920.1445922851562,-0.3048106211022167,-1.0,-8.030402817572085,0.22551750514861496
138,917.8546752929688,0.3048106211022167,-1.0,-7.734206541572605,-0.16610056898076334
139,915.6345825195312,0.3048106211022167,-1.0,-7.430337401814262,-0.5926762716537809
140,913.4862060546875,0.3048106211022167,-1.0,-7.094942243281254,-0.8278524913820137
141,911.4093017578125,0.3048106211022167,-1.0,-6.709358854726994,-0.9030027683029896
142,909.4033813476562,0.3048106211022167,-1.0,-6.261985306072567,-0.8551458739445318
143,907.467529296875,0.3048106211022167,-1.0,-5.74730365824225,-0.7143068930111928
144,905.6004028320312,0.3048106211022167,-1.0,-5.165038142348302,-0.5046141624371305
145,903.801025390625,0.3048106211022167,-1.0,-4.519148560562039,-0.2455441267231948
146,902.0690307617188,-0.3048106211022167,-1.0,-3.816437781296794,0.04721080782176365
147,900.4044189453125,-0.3048106211022167,-1.0,-3.064915055128053,0.28201624299357864
148,898.8076782226562,-0.3048106211022167,-1.0,-2.273624833177382,0.24581170472001534
149,897.2792358398438,0.3048106211022167,-1.0,-1.4529806993298175,-0.020465329494147592
150,895.8198852539062,0.3048106211022167,-1.0,-0.6134427147732642,-0.39315862863275997
151,894.4303588867188,0.3048106211022167,-1.0,0.2355426487050334,-0.6335675469975894
152,893.111328125,0.3048106211022167,-1.0,1.0867601500206028,-0.759663991494279
153,891.8632202148438,0.3048106211022167,-1.0,1.9344233382859741,-0.7971472692465156
154,890.6863403320312,0.3048106211022167,-1.0,2.7742375719779426,-0.7664819610289797
155,889.5804443359375,0.3048106211022167,-1.0,3.6030379121898544,-0.6838638861067997
156,888.5451049804688,0.3048106211022167,-1.0,4.418366984924385,-0.5620904711070522
157,887.580078125,0.3048106211022167,-1.0,5.2186696414848885,-0.4112244789874437
158,886.6846923828125,0.3048106211022167,-1.0,6.003209928988294,-0.23911817269425573
159,885.8585205078125,0.3048106211022167,-1.0,6.7719314983739505,-0.051836650153700654
160,885.1007690429688,-0.3048106211022167,-1.0,7.525311182223288,0.145998495160196
161,884.4107666015625,-0.3048106211022167,-1.0,8.264359848533472,0.27609182762095946
162,883.7877807617188,-0.3048106211022167,-1.0,8.989948773310497,0.14331892657143536
163,883.2308959960938,0.3048106211022167,-1.0,9.701727909359404,-0.20861021229168142
164,882.7392578125,0.3048106211022167,-1.0,10.399243049100384,-0.6594585529852863
165,882.3119506835938,0.3048106211022167,-1.0,11.082619697259439,-0.9816925239570603
166,881.947998046875,0.3048106211022167,-1.0,11.753503075652894,-1.1883138571995855
167,881.6463012695312,0.3048106211022167,-0.9999999999999997,12.413689524032462,-1.3005442172683557
168,881.4058227539062,0.3048106211022167,-0.9999999999999356,13.064923301957437,-1.3355745499740586
169,881.2254638671875,0.3048106211022167,-0.9999999999869416,13.70878901331526,-1.3073310774258213
170,881.1040649414062,0.3048106211022167,-0.9999999970327669,14.346641596882533,-1.2270939637596254
171,881.0404663085938,0.3048106211022167,-0.9999992487662185,14.979569614058228,-1.1039983735469514
172,881.0335693359375,-0.3048106211022167,-0.9997890511519514,15.608367074333357,-0.9454401209984541
173,881.0821533203125,-0.3048106211022167,-0.93667879388887,16.233686260773656,-0.8260823518090696
174,881.185546875,-0.3048106211022167,0.842993960533059,16.847482918084143,-0.9283524817989631
175,881.3541870117188,-0.3048106211022167,0.9998804199587916,17.22039929393579,-1.215506867997816
176,881.6013793945312,-0.3048106211022167,0.9999999323394613,16.808033452985445,-1.6448429542712972
177,881.9164428710938,-0.3048106211022167,0.9999999999507578,15.708746949470449,-2.179302268617033
178,882.2869873046875,-0.3048106211022167,0.9999999999999487,14.09363089945775,-2.7897442358279876
179,882.7001953125,-0.3048106211022167,0.9999999999999999,12.118931856626915,-3.454717579598677
180,883.140625,-0.3048106211022167,1.0,9.91935566556258,-4.158551284652154
181,883.5877075195312,-0.3048106211022167,1.0,7.60367052747626,-4.88967394331736
182,884.02294921875,-0.3048106211022167,1.0,5.255467285638332,-5.641764428960858
183,884.4302368164062,-0.3048106211022167,1.0,2.938942888057746,-6.411367092749447
184,884.7955932617188,-0.3048106211022167,1.0,0.7013085094121296,-7.194747955641243
185,885.10693359375,-0.3048106211022167,1.0,-1.424601049885003,-7.987963437164211
186,885.3546142578125,-0.3048106211022167,1.0,-3.4179703080903625,-8.787707725760065
187,885.53564453125,-0.3048106211022167,1.0,-5.265057298119853,-9.591993236380333
188,885.6508178710938,-0.3048106211022167,1.0,-6.954242907699931,-10.399511134025307
189,885.7008666992188,-0.3048106211022167,1.0,-8.479241014916656,-11.208447149696706
190,885.6864624023438,0.3048106211022167,1.0,-9.839042886206986,-12.016607938897309
191,885.6083374023438,0.3048106211022167,1.0,-11.037582283646021,-12.758621761080922
192,885.4672241210938,0.3048106211022167,1.0,-12.084215712623033,-13.266242273969915
193,885.2637939453125,0.3048106211022167,1.0,-12.991132499485557,-13.568569498523129
194,884.9986572265625,0.3048106211022167,1.0,-13.772598348088811,-13.69815697009849
195,884.67236328125,0.3048106211022167,1.0,-14.444361113337905,-13.681504968901997
196,884.2853393554688,0.3048106211022167,1.0,-15.023081334165793,-13.540365939892855
197,883.838134765625,0.3048106211022167,1.0,-15.525800332551658,-13.292713525871946
198,883.3311157226562,0.3048106211022167,1.0,-15.969475760657344,-12.95349303451691
199,882.7645263671875,0.3048106211022167,1.0,-16.370546176267787,-12.535191759177819
200,882.1386108398438,0.3048106211022167,1.0,-16.74457245785956,-12.048279526078657
201,881.4535522460938,0.3048106211022167,1.0,-17.105921908351796,-11.50156557170145
202,880.70947265625,0.3048106211022167,1.0,-17.4675274909379,-10.902476872994937
203,879.906494140625,0.3048106211022167,1.0,-17.840701706430718,-10.257290373806363
204,879.0444946289062,0.3048106211022167,1.0,-18.235015357404723,-9.571322522630934
205,878.1235961914062,0.3048106211022167,1.0,-18.658239491588102,-8.849082951868153
206,877.1436157226562,0.3048106211022167,1.0,-19.11633686412627,-8.094404251416044
207,876.1045532226562,0.3048106211022167,1.0,-19.61349096588587,-7.3105444215087
208,875.0062866210938,0.3048106211022167,1.0,-20.15219823100853,-6.500277372722795
209,873.8486938476562,0.3048106211022167,0.9999999999999993,-20.733380735032206,-5.665964216077037
210,872.631591796875,0.3048106211022167,0.9999999999999849,-21.356515968485393,-4.8096177229424635
211,871.3549194335938,0.3048106211022167,0.9999999999996085,-22.019812714258258,-3.9329599547635654
212,870.0184936523438,0.3048106211022167,0.9999999999877455,-22.72037497214271,-3.037471781929765
213,868.622314453125,0.3048106211022167,0.9999999995370229,-23.454384666392716,-2.1244466715151336
214,867.1661376953125,0.3048106211022167,0.9999999788888497,-24.21729118347375,-1.195036684333582
215,865.6499633789062,0.3048106211022167,0.9999988392196372,-25.00399237207582,-0.25030367467720943
216,864.07373046875,-0.3048106211022167,0.9999230681693272,-25.809008712937278,0.7087331918441979
217,862.4373779296875,-0.3048106211022167,0.9938760904650878,-26.62654308300008,1.614803782301581
218,860.7408447265625,-0.3048106211022167,0.5428519118721424,-27.449903604424897,2.2912492825569535
219,858.9815673828125,-0.3048106211022167,-0.9548754093127436,-28.226590028156433,2.766678473557443
220,857.1473999023438,-0.3048106211022167,-0.9998880563575414,-28.65600060618055,3.066516307601598
221,855.2265625,-0.3048106211022167,-0.9999997739155128,-28.28755800423526,3.2024185025080456
222,853.2235107421875,-0.3048106211022167,-0.9999999994792715,-27.230628918858102,3.1940963438912084
223,851.1524047851562,-0.3048106211022167,-0.9999999999980563,-25.63201972852203,3.060130934501282
224,849.0307006835938,-0.3048106211022167,-0.9999999999999873,-23.626512263666207,2.8165663886986274
225,846.8776245117188,-0.3048106211022167,-0.9999999999999999,-21.338853099291743,2.4746620598865987
226,844.7127685546875,-0.3048106211022167,-1.0,-18.882722196397033,2.0402605345699065
227,842.5578002929688,-0.3048106211022167,-1.0,-16.35932076036687,1.5188248968675042
228,840.4287719726562,-0.3048106211022167,-1.0,-13.854886759661833,0.9189631061243112
229,838.3372192382812,-0.3048106211022167,-1.0,-11.444746935543405,0.2491679689647097
230,836.2921752929688,0.3048106211022167,-1.0,-9.189037688558967,-0.482929752565368
231,834.302490234375,0.3048106211022167,-1.0,-7.131599868556713,-1.1996489830140447
232,832.3748168945312,0.3048106211022167,-1.0,-5.299218489253672,-1.710820874106328
233,830.509765625,0.3048106211022167,-1.0,-3.703828452450794,-2.0491269738862297
234,828.7040405273438,0.3048106211022167,-1.0,-2.347040188688322,-2.249627176971954
235,826.954345703125,0.3048106211022167,-1.0,-1.2217179645525906,-2.3402738190983663
236,825.2578125,0.3048106211022167,-1.0,-0.31319008013916305,-2.343705348826063
237,823.6119384765625,0.3048106211022167,-1.0,0.3996013112890803,-2.278364984461371
238,822.0152587890625,0.3048106211022167,-1.0,0.9420852174555084,-2.1594955737976425
239,820.4674072265625,0.3048106211022167,-1.0,1.342619249772692,-1.9997807781235915
240,818.9689331054688,0.3048106211022167,-1.0,1.6312515181532066,-1.8097772951317073
241,817.5211791992188,0.3048106211022167,-1.0,1.8386410342339465,-1.5982339568185417
242,816.1255493164062,0.3048106211022167,-1.0,1.9952515089302267,-1.3722424205332722
243,814.7835693359375,0.3048106211022167,-1.0,2.129377427765648,-1.1374670475319544
244,813.4967651367188,0.3048106211022167,-1.0,2.2664004140262124,-0.8983937779954062
245,812.2667236328125,0.3048106211022167,-1.0,2.428067790029241,-0.6584506198350335
246,811.0944213867188,0.3048106211022167,-0.9999999999999997,2.6320456266195595,-0.4201705593767059
247,809.9793701171875,0.3048106211022167,-0.9999999999999961,2.8914822513928544,-0.18499928886757872
248,808.92041015625,-0.3048106211022167,-0.9999999999999521,3.2139226755044628,0.04630873593353934
249,807.916748046875,-0.3048106211022167,-0.9999999999993496,3.602344221102275,0.2045092306438309
250,806.967041015625,-0.3048106211022167,-0.9999999999904086,4.055278397514739,0.11115152368523885
251,806.070068359375,0.3048106211022167,-0.9999999998430774,4.566793825777933,-0.1937516827010608
252,805.225341796875,0.3048106211022167,-0.9999999970972713,5.128574323690542,-0.5990952087305649
253,804.4324951171875,0.3048106211022167,-0.9999999386137208,5.731508418899772,-0.8928969698174269
254,803.6914672851562,0.3048106211022167,-0.999998504348225,6.367323898547089,-1.0850184517822496
255,803.0022583007812,0.3048106211022167,-0.9999577859717962,7.027924000258267,-1.193463392946952
256,802.3649291992188,0.3048106211022167,-0.9986167978993289,7.705657204615598,-1.2329171269138843
257,801.7796020507812,0.3048106211022167,-0.9485526638761947,8.393394074786059,-1.215346785439144
258,801.2465209960938,0.3048106211022167,0.09001814067557375,9.078327152302231,-1.1504834670992947
259,800.7723999023438,0.3048106211022167,0.9854368100349875,9.610690025459595,-1.046306540392204
260,800.3694458007812,0.3048106211022167,0.9999339148646312,9.569744748932662,-0.9095892050969976
261,800.0365600585938,0.3048106211022167,0.9999996815403616,8.806775052601802,-0.7456386782813338
262,799.7627563476562,0.3048106211022167,0.9999999980222445,7.470113862219477,-0.557898389143104
263,799.5364990234375,0.3048106211022167,0.9999999999814698,5.713921962447459,-0.34893368736545627
264,799.3443603515625,0.3048106211022167,0.9999999999996807,3.6752641744549774,-0.11995869243421328
265,799.168701171875,-0.3048106211022167,0.999999999999986,1.468514790658248,0.12951083205039512
266,798.9896240234375,-0.3048106211022167,0.9999999999999986,-0.8158602800250581,0.336713731888363
267,798.790771484375,-0.3048106211022167,0.9999999999999997,-3.1076773754176217,0.33427711526281384
268,798.5577392578125,-0.3048106211022167,0.9999999999999998,-5.3544418493536945,0.1546957805728552
269,798.2777709960938,0.3048106211022167,0.9999999999999998,-7.518088257176,-0.16705268667889253
270,797.9403076171875,0.3048106211022167,0.9999999999999997,-9.572809796322705,-0.5396438548125987
271,797.5376586914062,0.3048106211022167,0.9999999999999991,-11.502730972728582,-0.7733162056238122
272,797.0693359375,0.3048106211022167,0.999999999999997,-13.295055426983614,-0.8831378034322422
273,796.5359497070312,0.3048106211022167,0.9999999999999887,-14.94002794140573,-0.890467076659342
274,795.9381103515625,0.3048106211022167,0.999999999999949,-16.43312949208532,-0.8121990318256668
275,795.2764892578125,0.3048106211022167,0.9999999999997352,-17.77455644696102,-0.6617459193053001
276,794.5517578125,0.3048106211022167,0.9999999999984133,-18.968613532757235,-0.44980797748500767
277,793.7645874023438,0.3048106211022167,0.9999999999890619,-20.02306667456027,-0.18496912664548223
278,792.9154663085938,-0.3048106211022167,0.9999999999132307,-20.94848559011071,0.12584871673714434
279,792.0049438476562,-0.3048106211022167,0.9999999992067261,-21.757429289744927,0.4125653838597347
280,791.0335693359375,-0.3048106211022167,0.9999999916162574,-22.463740859363238,0.5002774725618484
281,790.001708984375,-0.3048106211022167,0.9999998971007141,-23.08268406421333,0.41638818204125266
282,788.9097900390625,-0.3048106211022167,0.9999985266176618,-23.629736112954454,0.19245335978937658
283,787.7579956054688,0.3048106211022167,0.999975254350561,-24.120071978375083,-0.14589601564221935
284,786.546630859375,0.3048106211022167,0.9995102659476254,-24.56832875586656,-0.5124096494359365
285,785.2758178710938,0.3048106211022167,0.9885755285234777,-24.988414418126315,-0.7174555568577158
286,783.9457397460938,0.3048106211022167,0.7225171123209773,-25.391402409346238,-0.7790368625796681
287,782.5548095703125,0.3048106211022167,-0.7210059106866903,-25.759213218793303,-0.7206004320836835
288,781.0926513671875,0.3048106211022167,-0.9968542706630481,-25.871388830627005,-0.558293472897907
289,779.5460815429688,0.3048106211022167,-0.9999779735458255,-25.289354260504368,-0.3032154959908586
290,777.9153442382812,-0.3048106211022167,-0.9999998653904609,-24.03183276448769,0.02832885324791588
291,776.20849609375,-0.3048106211022167,-0.9999999988048134,-22.247939324989392,0.3527374357224923
292,774.4448852539062,-0.3048106211022167,-0.9999999999803333,-20.07644118782933,0.47949342036091114
293,772.6455078125,-0.3048106211022167,-0.9999999999993539,-17.643088965816617,0.43428194364536377
294,770.831787109375,-0.3048106211022167,-0.9999999999999539,-15.062059516211765,0.24905668490600608
295,769.0264892578125,0.3048106211022167,-0.9999999999999921,-12.434541237794864,-0.05091966724214669
296,767.2470092773438,0.3048106211022167,-0.9999999999999976,-9.846180433889648,-0.3771311361780755
297,765.5051879882812,0.3048106211022167,-0.9999999999999988,-7.371278463608453,-0.5342715375044135
298,763.8101806640625,0.3048106211022167,-0.9999999999999989,-5.068301319359765,-0.5468933535646268
299,762.1708374023438,0.3048106211022167,-0.9999999999999983,-2.9791466621729104,-0.44461284488884606
300,760.5929565429688,0.3048106211022167,-0.9999999999999966,-1.1287536471417223,-0.251233887745227
301,759.0753173828125,-0.3048106211022167,-0.9999999999999921,0.4713251544438106,0.014947662225267954
302,757.6138916015625,-0.3048106211022167,-0.9999999999999811,1.819690247494923,0.270629517234374
303,756.20458984375,-0.3048106211022167,-0.999999999999952,2.924298322147004,0.32491887564582367
304,754.8436279296875,-0.3048106211022167,-0.9999999999998704,3.800794086776526,0.2065073944813902
305,753.5279541015625,0.3048106211022167,-0.9999999999996121,4.470091580622069,-0.050932080310550396
306,752.2557373046875,0.3048106211022167,-0.9999999999986605,4.956942768905523,-0.3513914615691766
307,751.0264282226562,0.3048106211022167,-0.9999999999944691,5.290229533419112,-0.49467452964746944
308,749.8403930664062,0.3048106211022167,-0.9999999999718677,5.502028576939329,-0.5015537040804359
309,748.698974609375,0.3048106211022167,-0.9999999998191034,5.624789274439261,-0.39973604744262936
310,747.6039428710938,0.3048106211022167,-0.9999999985175211,5.6892261328428075,-0.2124245661182294
311,746.5570678710938,-0.3048106211022167,-0.9999999848998645,5.724892953801791,0.04113943999533676
312,745.5598754882812,-0.3048106211022167,-0.9999998089720877,5.758637930283062,0.2776458824201225
313,744.6138916015625,-0.3048106211022167,-0.9999970424435464,5.814040582848798,0.30905250628644276
314,743.7205200195312,-0.3048106211022167,-0.9999443758082345,5.910131952960769,0.16356983715092815
315,742.8800659179688,0.3048106211022167,-0.9988381512090188,6.061792461499493,-0.12540295351230846
316,742.091552734375,0.3048106211022167,-0.973996664407536,6.278485335560025,-0.46357779893431206
317,741.3541259765625,0.3048106211022167,-0.5029911710496813,6.560859443113515,-0.6555524851928324
318,740.6696166992188,0.3048106211022167,0.8514590089736201,6.841337746285504,-0.7205428023625615
319,740.0475463867188,0.3048106211022167,0.9983242811950145,6.815601593492897,-0.6846173947104697
320,739.4939575195312,0.3048106211022167,0.9999840185129246,6.117094795661794,-0.5689844798571223
