step,altitude,aileron,elevator,throttle,pitch,roll
0,515.7208862304688,-0.2194987612566441,0.9999999855352137,-0.3048106211022167,6.572014849575439,6.554003213847293
1,516.0086059570312,-0.9298548407964649,0.9999999855352139,-0.3048106211022167,6.850079107762651,6.851054544153493
2,516.32666015625,0.6628691128334501,0.9999999855352139,-0.3048106211022167,7.06452356892578,7.119515556367668
3,516.6747436523438,0.3912532243697646,0.9999999855352139,-0.3048106211022167,7.129829142014387,7.309549775210817
4,517.0499877929688,-0.9782492709873705,0.9999999855352139,-0.3048106211022167,6.993868677056583,7.4736262870001555
5,517.4466552734375,0.8780308623996153,0.9999999855352137,-0.3048106211022167,6.634016318653053,7.653243186698567
6,517.8560791015625,-0.4483470563609496,0.9999999855352137,-0.3048106211022167,6.048552139793424,7.790564139961672
7,518.2677001953125,-0.0023812967251204556,0.9999999855352137,-0.3048106211022167,5.250179438560273,7.914263134698834
8,518.6690063476562,0.3863783948827124,0.9999999855352134,-0.3048106211022167,4.2596521716335065,8.01364921731169
9,519.0466918945312,-0.6972949908829299,0.999999985535212,-0.3048106211022167,3.10145912850856,8.086919217859355
10,519.38671875,0.8967629620507033,0.9999999855352009,-0.3048106211022167,1.8009185397782008,8.150912113966852
11,519.6753540039062,-0.9974965294736826,0.9999999855344495,-0.3048106211022167,0.3817602968880516,8.162697605379709
12,519.8988037109375,0.776295461122056,0.9997657125235355,0.8700768329326436,-1.1306927805357712,8.162693336511477
13,520.0439453125,0.024608765111545475,-0.999999999999799,0.6073259589368979,-2.709083116824722,8.11394286131051
14,520.0985717773438,-0.3048106211022167,-0.9999999999997992,0.5757869480217743,-4.327066992515179,8.042124275961474
15,520.0497436523438,-0.3048106211022167,-0.9999999999997992,0.9753974783556909,-5.875952832580379,7.9524216940444035
16,519.88720703125,-0.3048106211022167,-0.9999999999997992,-0.9976463289598498,-7.180308081962189,7.809581947931927
17,519.6069946289062,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-8.116931922846039,7.588032809371516
18,519.2107543945312,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-8.598296334791856,7.2759973246867755
19,518.707763671875,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-8.574758649138346,6.875598828935934
20,518.1140747070312,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-8.033995497075512,6.400072094296361
21,517.4512939453125,-0.1978154559485213,-0.9999999999997992,0.3048106211022167,-6.993316285507458,5.870083992536045
22,516.7454223632812,0.5618585224222988,-0.9999999999997992,0.3048106211022167,-5.493342283862366,5.312029362815677
23,516.0255737304688,-0.7727369421525515,-0.9999999999997992,0.3048106211022167,-3.594176595515409,4.765839625457267
24,515.3226318359375,0.9993756038600989,-0.9999999952306345,0.3048106211022167,-1.3887077654663513,4.302688766706933
25,514.6686401367188,-0.3743386125528831,0.9999999855351398,0.3048106211022167,1.0146391153573804,3.914488135040089
26,514.0928344726562,-0.9874234921513554,0.9999999855352127,0.3048106211022167,3.5173297102767727,3.662332918808851
27,513.6189575195312,-0.9783080124060076,0.9999999855352137,0.3048106211022167,5.949399137385995,3.54861048257155
28,513.2665405273438,-0.716616178590465,0.9999999855352139,0.3048106211022167,8.033712897998603,3.4939559491633427
29,513.046630859375,-0.36885636238935204,0.9999999855352139,0.5806733532539908,9.588428731407232,3.418477022749413
30,512.9618530273438,-0.3688255506537861,0.9999999855352139,-0.07353183079093527,10.5462645785322,3.294512077521443
31,513.0072021484375,-0.7099186686997739,0.9999999855352139,0.9460031969755683,10.915597666390532,3.1294076222620175
32,513.1713256835938,-0.9972824045755819,0.9999999855352139,-0.2686784889408642,10.750637498877323,2.9259753470316534
33,513.4376831054688,0.09893042018789544,0.9999999855352139,-0.3048106211022167,10.13149365722036,2.6612073327243406
34,513.7855224609375,0.2852491702580781,0.9999999855352139,-0.3048106211022167,9.146467680783216,2.304665481634151
35,514.1884765625,0.10861129960227639,0.9999999855352139,-0.3048106211022167,7.878762372714047,1.9014085517156596
36,514.6189575195312,-0.6781051860666166,0.9999999855352137,-0.3048106211022167,6.399332726318708,1.5053163835148056
37,515.0520629882812,0.9947406198802647,0.9999999855352136,-0.3048106211022167,4.76717151234542,1.1291280268856037
38,515.4639892578125,-0.3944923970558336,0.9999999855352117,-0.3048106211022167,3.028482826095205,0.7342292741596507
39,515.8329467773438,-0.7954596465519014,0.9999999855351704,-0.3048106211022167,1.218982687233412,0.36085436849911195
40,516.1392822265625,0.7253547140357477,0.9999999844381582,-0.3048106211022167,-0.6304043156382273,0.005002153071682307
41,516.3652954101562,0.9825590224986959,-0.9999999999997989,0.6500570116824316,-2.4934021779784095,-0.38610293649843097
42,516.4957275390625,0.5677077873856601,-0.9999999999997992,0.8830369709541729,-4.3473731449176265,-0.7651140022042732
43,516.516357421875,-0.9137846902076902,-0.9999999999997992,-0.987226068246649,-6.091088850396971,-1.0541855904866368
44,516.4188842773438,0.9549669312425044,-0.9999999999997992,0.8748618952610332,-7.553986023906295,-1.2257310208550904
45,516.1995239257812,-0.9090443487951848,-0.9999999999997992,0.07278887369580353,-8.617881902236869,-1.3473001705099723
46,515.8582763671875,-0.4429662868950264,-0.9999999999997992,0.3048106211022167,-9.201414845108676,-1.4068809778570512
47,515.4000244140625,0.8625194321819212,-0.9999999999997992,0.3048106211022167,-9.264559090211797,-1.460230518246963
48,514.8394775390625,-0.023486392625865077,-0.9999999999997992,0.3048106211022167,-8.800530552153118,-1.5477750805514263
49,514.197998046875,-0.9999719131733168,-0.9999999999997992,0.3048106211022167,-7.826974170879718,-1.5972959797464286
50,513.5013427734375,-0.8648325066287108,-0.9999999999997992,0.3048106211022167,-6.3842845389167,-1.5853660938656493
51,512.7783813476562,-0.516205590544962,-0.9999999999997992,0.3048106211022167,-4.5323111888663,-1.5730405906215381
52,512.0598754882812,0.8459248316512213,-0.9999999999997986,0.3048106211022167,-2.3624046992262655,-1.6177550643532614
53,511.376953125,-0.3270293475600856,0.9999999855294387,0.3048106211022167,0.01927102856259388,-1.7085324405692563
54,510.76019287109375,-0.8460831228399561,0.9999999855352096,0.3048106211022167,2.515488875320115,-1.7610784732363396
55,510.2347106933594,-0.41391845662779897,0.9999999855352136,0.3048106211022167,4.960238335180055,-1.7505065143399234
56,509.8205871582031,-0.2536228985167919,0.9999999855352139,0.3048106211022167,7.081801386204973,-1.7206748093662465
57,509.5301818847656,-0.2939134512452321,0.9999999855352139,-0.3306625426553994,8.697880492890643,-1.6824425053219827
58,509.36737060546875,-0.5932202889615247,0.9999999855352139,0.5560394513442893,9.73588483162499,-1.6324471214230762
59,509.3287658691406,-0.9058470080273956,0.9999999855352139,0.024439522773608138,10.19649486000408,-1.577499530210793
60,509.40478515625,-0.9077865198866778,0.9999999855352139,0.6948462452670603,10.126033774752582,-1.5474828765209967
61,509.5806579589844,0.5151708658794902,0.9999999855352139,-0.3048106211022167,9.59810027927197,-1.5938465207721606
62,509.8376159667969,-0.9984775165177598,0.9999999855352139,-0.3048106211022167,8.697142832460282,-1.7453483341343887
63,510.1518249511719,-0.7476143505080561,0.9999999855352139,-0.3048106211022167,7.504585826960531,-1.9561676723955328
64,510.4965515136719,-0.6845684007146532,0.9999999855352137,-0.3048106211022167,6.090490355070949,-2.253608750371248
65,510.84783935546875,-0.6508327997171723,0.9999999855352135,-0.3048106211022167,4.51398493754951,-2.6685218249951896
66,511.1827392578125,-0.5955024657578347,0.9999999855352111,-0.3048106211022167,2.8229363938733107,-3.2119878109786453
67,511.4800109863281,0.3048106211022167,0.9999999855351476,-0.3048106211022167,1.0545786465290299,-3.8860357013919313
68,511.7203063964844,0.3048106211022167,0.9999999813827587,0.44414925634634406,-0.758135042976401,-4.68049811932525
69,511.8862609863281,0.3048106211022167,-0.999999999999799,-0.41296018344385044,-2.5864442955127926,-5.534037404710948
70,511.9626770019531,0.3048106211022167,-0.9999999999997992,0.9907944671405661,-4.40659259256893,-6.381353960875941
71,511.9349670410156,0.3048106211022167,-0.9999999999997992,0.07333573305624738,-6.120346819480367,-7.182254685875643
72,511.7934875488281,0.3048106211022167,-0.9999999999997992,-0.44350916361413867,-7.564850293554846,-7.909079874892441
73,511.5345458984375,0.3048106211022167,-0.9999999999997992,0.3048106211022167,-8.625822850920654,-8.540242288167686
74,511.1578674316406,0.3048106211022167,-0.9999999999997992,0.3048106211022167,-9.225127554359668,-9.060368023653329
75,510.6685485839844,0.3048106211022167,-0.9999999999997992,0.3048106211022167,-9.323372995381131,-9.458813939075192
76,510.0805969238281,0.3048106211022167,-0.9999999999997992,0.3048106211022167,-8.912769343236645,-9.726635047941501
77,509.4137268066406,0.3048106211022167,-0.9999999999997992,0.3048106211022167,-8.010627712377605,-9.858085453612981
78,508.6917419433594,0.3048106211022167,-0.9999999999997992,0.3048106211022167,-6.654776251748483,-9.851206599345131
79,507.94158935546875,0.3048106211022167,-0.9999999999997992,0.3048106211022167,-4.900317085591532,-9.707367084292894
80,507.19219970703125,0.3048106211022167,-0.999999999999799,0.3048106211022167,-2.8322414594003953,-9.430588182330114
81,506.47308349609375,0.3048106211022167,0.9999999850248321,0.3048106211022167,-0.550458392146256,-9.025400016423802
82,505.8136291503906,0.3048106211022167,0.999999985535202,0.3048106211022167,1.8524324668286716,-8.494152171648441
83,505.2386474609375,0.3048106211022167,0.9999999855352134,0.3048106211022167,4.217465508224922,-7.8395613557464054
84,504.76788330078125,0.3048106211022167,0.9999999855352137,0.3048106211022167,6.282224864130607,-7.062837365974433
85,504.4139404296875,0.3048106211022167,0.9999999855352139,0.3048106211022167,7.867049452061122,-6.167075985573832
86,504.18145751953125,0.3048106211022167,0.9999999855352139,-0.767456242977568,8.896268459975541,-5.162421326122541
87,504.0680236816406,0.3048106211022167,0.9999999855352139,0.37187008344907396,9.364722960616389,-4.066438499731716
88,504.065185546875,0.3048106211022167,0.9999999855352139,0.288906753610985,9.312466890823913,-2.9020274231411194
89,504.1592712402344,0.037579858023601295,0.9999999855352139,0.29202300928999353,8.807973750801139,-1.6945338611436094
90,504.3326721191406,-0.4015992730351552,0.9999999855352139,0.4968792212821953,7.932311909580593,-0.4719843210595697
91,504.56280517578125,0.3218735702406779,0.9999999855352137,-0.3048106211022167,6.764584349261132,0.7231642609825242
92,504.8236999511719,-0.3048106211022167,0.9999999855352137,-0.3048106211022167,5.374529435702701,1.834073131783089
93,505.0919494628906,-0.3048106211022167,0.9999999855352131,-0.3048106211022167,3.821714529317452,2.8515728157422355
94,505.34521484375,-0.3048106211022167,0.9999999855352066,-0.3048106211022167,2.1542969460656165,3.744835627567081
95,505.5626220703125,-0.3048106211022167,0.9999999855345432,-0.49965411453976044,0.4094816068103268,4.4878189097260135
96,505.7251892089844,-0.3048106211022167,-0.9999999902532551,0.8065988405069525,-1.380387527840218,5.066718423019615
97,505.815673828125,-0.3048106211022167,-0.9999999999997992,0.44560994149987104,-3.1828888572368634,5.476455068026333
98,505.8174133300781,-0.3048106211022167,-0.9999999999997992,0.6494632916052746,-4.890514483472095,5.7167744201995845
99,505.71685791015625,-0.3048106211022167,-0.9999999999997992,0.9468393300559287,-6.340695125407325,5.790192123588052
100,505.5068359375,-0.3048106211022167,-0.9999999999997992,0.4062590944125135,-7.421085056809833,5.703745407470962
101,505.18682861328125,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-8.051434677573846,5.469565541587905
102,504.76312255859375,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-8.186574239170781,5.105428520140662
103,504.2484436035156,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-7.8153748021217435,4.6342778023249505
104,503.6609191894531,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-6.95333193121938,4.082559880607062
105,503.02294921875,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-5.636933777670367,3.4780004138187812
106,502.3601989746094,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-3.920622498688407,2.8473903920926604
107,501.7005310058594,-0.3048106211022167,-0.9999999999997794,0.3048106211022167,-1.889800645221223,2.2150198891079684
108,501.0723876953125,-0.3048106211022167,0.9999999855343478,0.3048106211022167,0.3559114726545648,1.601431339123754
109,500.5040283203125,0.8708957416739933,0.9999999855352107,0.3048106211022167,2.7243125176831464,1.0239535723945739
110,500.01904296875,0.5006571109684735,0.9999999855352136,0.3048106211022167,5.057772155867367,0.49982902795415474
111,499.6363220214844,-0.9536029338719071,0.9999999855352139,0.3048106211022167,7.096992153805905,0.09784423410879127
112,499.3678894042969,0.8145678865791993,0.9999999855352139,0.9727980928174605,8.665310735833437,-0.12881500652870007
113,499.2178039550781,-0.9083427394810889,0.9999999855352139,-0.9871501512380993,9.688537960298461,-0.23948302752589606
114,499.1834716796875,-0.9997743343474054,0.9999999855352139,0.1287812885488343,10.162132178289745,-0.22662658379552222
115,499.25653076171875,0.9408221225958457,0.9999999855352139,-0.632806852403385,10.124847883157939,-0.15276246351177136
116,499.42376708984375,-0.10314365326425579,0.9999999855352139,0.9548299918279564,9.64225318338787,-0.09923499802800206
117,499.66827392578125,-0.3626682786956587,0.9999999855352139,-0.3048106211022167,8.79222333457509,-0.029179091737663462
118,499.9686584472656,-0.36532763305821336,0.9999999855352139,-0.3048106211022167,7.650622101604574,0.07213897725000695
119,500.2999572753906,0.6976078774705533,0.9999999855352137,-0.3048106211022167,6.284261114276918,0.1637396580652529
120,500.6396484375,0.16293162498332256,0.9999999855352136,-0.3048106211022167,4.750103723383204,0.22020936760624402
121,500.9661865234375,-0.8084056144047418,0.999999985535212,-0.3048106211022167,3.0952679889127666,0.2803574408401911
122,501.2593994140625,0.9873759023477584,0.9999999855351824,-0.3048106211022167,1.3565544365051048,0.34798749272199797
123,501.50079345703125,0.4969960639964224,0.9999999853569069,0.9864032223120809,-0.4338001751850399,0.3696070958379246
124,501.6737060546875,-0.28286580056031674,-0.999999999999798,0.9193915261237827,-2.2472686272741837,0.38892415147119
125,501.7632751464844,-0.572155294704967,-0.9999999999997992,-0.7973509246752236,-4.06008300870902,0.44468888410421537
126,501.7550354003906,0.9820572154316731,-0.9999999999997992,-0.7805333973221936,-5.776613280631244,0.4936156902435588
127,501.6375732421875,0.9747108628972461,-0.9999999999997992,-0.39247067777627176,-7.23929359563442,0.4910755535634016
128,501.4064025878906,0.9999641659035796,-0.9999999999997992,0.3048106211022167,-8.335660193279233,0.49534794361095036
129,501.0609130859375,-0.8752148679420437,-0.9999999999997992,0.3048106211022167,-8.985514272991866,0.5850036213383294
130,500.60675048828125,0.9807065997769947,-0.9999999999997992,0.3048106211022167,-9.144932595767257,0.8012607506741558
131,500.0566711425781,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-8.802540335316394,1.092935814969058
132,499.4288330078125,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-7.972767973808225,1.459554222797426
133,498.7453918457031,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-6.691007843974463,1.867178418359906
134,498.0315856933594,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-5.010184520372595,2.2815002547338183
135,497.3148193359375,-0.3048106211022167,-0.9999999999997992,0.3048106211022167,-3.012874349737845,2.687049353449084
136,496.622802734375,-0.3048106211022167,0.999999979053226,0.3048106211022167,-0.7966938620795031,3.079462931173357
137,495.9840087890625,-0.3048106211022167,0.9999999855351929,0.3048106211022167,1.5472272780356502,3.461600489291346
138,495.4223937988281,-0.3048106211022167,0.9999999855352131,0.3048106211022167,3.8636053601576097,3.836655141240032
139,494.9570617675781,-0.3048106211022167,0.9999999855352137,0.3048106211022167,5.8968801053104745,4.205126771489295
140,494.6003723144531,-0.3048106211022167,0.9999999855352139,0.3048106211022167,7.470935192467171,4.563672429327236
141,494.3570251464844,-0.3048106211022167,0.9999999855352139,0.4447435701110978,8.5102534888431,4.9055387652120075
