step,altitude,aileron,elevator,throttle,pitch,roll
79,556.829833984375,-0.968023946416273,0.11237948540832148,-0.9999999910273947,7.522281993326388,3.2559291926736873
80,557.2808227539062,-0.6944285100661625,0.10527968820331675,-0.9999999910273947,7.4577093849130875,1.7533982456797776
81,557.7265625,-0.4018496562645653,0.09768262855122205,-0.9999999910273947,7.388668125235306,0.14661419936127562
82,558.1672973632812,-0.09659632793581419,0.08960490914627997,-0.9999999910273947,7.315315308643954,-1.5297755043760328
83,558.6033325195312,0.21241269984376615,0.08111120483734455,-0.9999999910273947,7.238242600275884,-3.226790751900767
84,559.0345458984375,0.5151511307188714,0.07230536082810966,-0.9999999910273947,7.1583938468970265,-4.889369146125649
85,559.4609375,0.801091624362829,0.06331867724804287,-0.9999999910273947,7.076957928309788,-6.4596966575428105
86,559.8820190429688,1.0,0.05429555057232653,-0.9999999910273947,6.9952385568719935,-7.879781778447672
87,560.2974243164062,1.0,0.045373315245519893,-0.9999999910273947,6.914472423710239,-9.096568880028041
88,560.7064208984375,1.0,0.036666965657921886,-0.9999999910273947,6.835692168049666,-10.06191878901367
89,561.1083984375,1.0,0.028253388160535624,-0.9999999910273947,6.759585077675506,-10.73592185631053
90,561.502685546875,1.0,0.020184312041900403,-0.9999999910273947,6.6866113365830895,-11.101856071283134
91,561.8886108398438,1.0,0.01271999904810884,-0.9999999910273947,6.619117541639139,-11.162876981328028
92,562.2657470703125,1.0,0.006154918804097551,-0.9999999910273947,6.559760209543967,-10.931649464713708
93,562.6338500976562,1.0,0.0007015811317932781,-0.9999999910273947,6.51045648902023,-10.426171069903159
94,562.9927978515625,1.0,-0.0034856639455402,-0.9999999910273947,6.4725997386586105,-9.66737632670247
95,563.3429565429688,1.0,-0.006337441911844322,-0.9999999910273947,6.446816628315459,-8.677394194248835
96,563.684814453125,0.9866127874202786,-0.007864212699272717,-0.9999999910273947,6.433012816002863,-7.478541461881626
97,564.01904296875,0.7342708888481595,-0.008144342279945205,-0.9999999910273947,6.430480096481258,-6.092730657118713
98,564.3465576171875,0.45234997920597847,-0.007314291958699345,-0.9999999910273947,6.43798476683181,-4.5444778902122085
99,564.6682739257812,0.14722405799375787,-0.0055604524657586005,-0.9999999910273947,6.453841477876817,-2.8687878806584295
100,564.9852905273438,-0.17221390177875112,-0.0031038220122309996,-0.9999999910273947,6.476051972397229,-1.1144990423439056
101,565.298583984375,-0.49589298090151296,-0.0001761359196233235,-0.9999999910273947,6.502521089865144,0.6630811679271847
102,565.6089477539062,-0.813055422852514,0.0029971263677039286,-0.9999999910273947,6.531210445700137,2.404873321381524
103,565.9170532226562,-1.0,0.006212805758834947,-0.9999999910273947,6.560283572789119,4.050466102357642
104,566.223388671875,-1.0,0.009308211657363253,-0.9999999910273947,6.5882698460264235,5.542624660044947
105,566.5281982421875,-1.0,0.01217208802636071,-0.9999999910273947,6.614163520056764,6.82899815577623
106,566.83154296875,-1.0,0.01473611693414714,-0.9999999910273947,6.63734688964708,7.865288117028904
107,567.1333618164062,-1.0,0.016967973211942544,-0.9999999910273947,6.65752753732353,8.629255874752232
108,567.4335327148438,-1.0,0.01887065476836111,-0.9999999910273947,6.6747323569559684,9.11912984863024
109,567.7318725585938,-1.0,0.02047515595501708,-0.9999999910273947,6.689241386300368,9.342946609995096
110,568.0281982421875,-1.0,0.02180359298263513,-0.9999999910273947,6.701254408389951,9.31459961739225
111,568.3223876953125,-1.0,0.022863067319487593,-0.9999999910273947,6.710835456248186,9.051513537168052
112,568.6144409179688,-1.0,0.023645855335290334,-0.9999999910273947,6.717914520436081,8.572897422589518
113,568.9042358398438,-1.0,0.024132287820096944,-0.9999999910273947,6.722313589148393,7.898699694901315
114,569.1920166015625,-1.0,0.024294808342386728,-0.9999999910273947,6.7237833604804145,7.0486993012793295
115,569.4778442382812,-1.0,0.024102880175474663,-0.9999999910273947,6.722047638657585,6.041933259600858
116,569.761962890625,-1.0,0.023528034451646217,-0.9999999910273947,6.716849010925559,4.8964213164436865
117,570.04443359375,-1.0,0.022548730272244365,-0.9999999910273947,6.707992816892991,3.6290050107537737
118,570.3255615234375,-0.785813687440579,0.021154792042350636,-0.9999999910273947,6.69538727589291,2.255267205679092
119,570.60546875,-0.5193277285145075,0.019352180364790767,-0.9999999910273947,6.679086602551851,0.7917800745802078
120,570.8842163085938,-0.24103111774047495,0.017170646329149403,-0.9999999910273947,6.659360162455208,-0.7365687740329386
121,571.1619262695312,0.04211490181170585,0.014667895720251163,-0.9999999910273947,6.636730038187664,-2.291549597437023
122,571.4383544921875,0.32203565818395,0.011921997643354833,-0.9999999910273947,6.611902300554667,-3.828817926054265
123,571.71337890625,0.5900270469675453,0.009024732604726344,-0.9999999910273947,6.585706817540376,-5.300572574256627
124,571.9867553710938,0.8372511680630546,0.006071723976632146,-0.9999999910273947,6.559008034961619,-6.658277577471761
125,572.2579956054688,1.0,0.0031523279654052582,-0.9999999910273947,6.532613622687751,-7.854262484161212
126,572.5266723632812,1.0,0.00033767964084334445,-0.9999999910273947,6.507166472274399,-8.845310126125367
127,572.7922973632812,1.0,-0.002319503063652233,-0.9999999910273947,6.483142989416172,-9.59258575529083
128,573.0543823242188,1.0,-0.0047732136871458134,-0.9999999910273947,6.460958961878793,-10.0686883602548
129,573.3125,1.0,-0.007019287620410915,-0.9999999910273947,6.440651955702699,-10.265315846081128
130,573.5664672851562,1.0,-0.009095588122273237,-0.9999999910273947,6.421879607655742,-10.187073467817692
131,573.8159790039062,1.0,-0.01106896989434914,-0.9999999910273947,6.4040374459963765,-9.84607968859939
132,574.0610961914062,1.0,-0.012983433923354607,-0.9999999910273947,6.386727612205449,-9.258755990738226
133,574.3018798828125,1.0,-0.014831376145656319,-0.9999999910273947,6.370018835061482,-8.443962234079894
134,574.5385131835938,0.976254727305937,-0.016616100098402496,-0.9999999910273947,6.353881232486858,-7.421657085152821
135,574.771240234375,0.7560519333835536,-0.01835384532395399,-0.9999999910273947,6.33816795541442,-6.212347760053146
136,575.0005493164062,0.5060237966299428,-0.020067364870203705,-0.9999999910273947,6.322673244395423,-4.839243668467394
137,575.2267456054688,0.23190714979022847,-0.021781675178578826,-0.9999999910273947,6.30717084941361,-3.33385033860272
138,575.4503173828125,-0.05845163318398705,-0.023518060106902404,-0.9999999910273947,6.2914682445117505,-1.7392584734373817
139,575.671630859375,-0.35624012268555255,-0.025281468004838464,-0.9999999910273947,6.275520606573417,-0.1038641587379782
140,575.8909301757812,-0.6520537532985811,-0.027056549975151264,-0.9999999910273947,6.259466673816125,1.5206846293124516
141,576.1083984375,-0.9362681756511027,-0.02880723997123246,-0.9999999910273947,6.243632587772743,3.081532905378694
142,576.323974609375,-1.0,-0.030481763233582846,-0.9999999910273947,6.22848664328824,4.526057296907507
143,576.53759765625,-1.0,-0.032019342113923786,-0.9999999910273947,6.214578670590801,5.804796775580832
144,576.7490844726562,-1.0,-0.03336020207737012,-0.9999999910273947,6.202449535285328,6.873394385381313
145,576.9581298828125,-1.0,-0.03444920264190889,-0.9999999910273947,6.192598268068054,7.703965879022373
146,577.1644897460938,-1.0,-0.0352381917425906,-0.9999999910273947,6.18546072038539,8.288103293635727
147,577.367919921875,-1.0,-0.03567292859624546,-0.9999999910273947,6.1815278120839325,8.6277711623814
148,577.568115234375,-1.0,-0.035724456712634696,-0.9999999910273947,6.181061651673079,8.731883735899904
149,577.76513671875,-1.0,-0.03540216849536692,-0.9999999910273947,6.183977288675028,8.613619010421134
150,577.9588623046875,-1.0,-0.0347515409218796,-0.9999999910273947,6.189863204192287,8.288621534239002
151,578.1494750976562,-1.0,-0.03384956597738253,-0.9999999910273947,6.198022718929513,7.773885671782148
152,578.3372192382812,-1.0,-0.032797966415596284,-0.9999999910273947,6.207535464896049,7.086789131846375
153,578.5222778320312,-1.0,-0.03171485265224984,-0.9999999910273947,6.2173329443736085,6.244444099623505
154,578.7050170898438,-1.0,-0.03072321234719978,-0.9999999910273947,6.226302690301128,5.263330114033486
155,578.8858642578125,-1.0,-0.029935381319818995,-0.9999999910273947,6.233428712039567,4.159078916765538
156,579.065185546875,-0.9116514009235093,-0.029446145520654398,-0.9999999910273947,6.2378538208480885,2.9463425442498083
157,579.2433471679688,-0.6736636326278893,-0.029328153962843807,-0.9999999910273947,6.238921037905904,1.639361727462362
158,579.4205932617188,-0.42179303593495987,-0.02962539750958472,-0.9999999910273947,6.236232504693857,0.25613921754933905
159,579.5972900390625,-0.16119269308837827,-0.03034636028323705,-0.9999999910273947,6.229711381583788,-1.1750252972825026
160,579.7734375,0.10154249749166017,-0.031467134239010694,-0.9999999910273947,6.219573673308196,-2.617913965226803
161,579.9491577148438,0.35909036015542267,-0.03293689820785632,-0.9999999910273947,6.206278710088767,-4.032314874638333
162,580.1243286132812,0.6037357320629657,-0.03468443880217152,-0.9999999910273947,6.190470237254772,-5.375857907496269
163,580.2987060546875,0.827780104391332,-0.036627221330802484,-0.9999999910273947,6.172894452973036,-6.606264406281645
164,580.4719848632812,1.0,-0.03868083698607614,-0.9999999910273947,6.154314630883309,-7.682295396333216
165,580.6438598632812,1.0,-0.04076665324721966,-0.9999999910273947,6.135441964432918,-8.565436294694926
166,580.8138427734375,1.0,-0.042792994522376324,-0.9999999910273947,6.117105894719195,-9.222797606079048
167,580.9815063476562,1.0,-0.04467005627544419,-0.9999999910273947,6.100119214253374,-9.632961564795714
168,581.146484375,1.0,-0.04632358176948189,-0.9999999910273947,6.085154269781876,-9.789288373198028
169,581.3084716796875,1.0,-0.047697256833135554,-0.9999999910273947,6.072721191058337,-9.695468040985086
170,581.4674072265625,1.0,-0.04877014646209069,-0.9999999910273947,6.063009942719048,-9.361740729270032
171,581.6231079101562,1.0,-0.04955267105041808,-0.9999999910273947,6.055926609662921,-8.802210778688941
172,581.7756958007812,1.0,-0.05008070354025532,-0.9999999910273947,6.051146757904382,-8.033205756452729
173,581.92529296875,0.9126178045415287,-0.05040924898618558,-0.9999999910273947,6.0481726374076645,-7.072175942117132
174,582.072265625,0.7061148343006269,-0.05060631704977507,-0.9999999910273947,6.046388677373822,-5.938103285159263
175,582.216796875,0.47241968260731776,-0.050748304807046056,-0.9999999910273947,6.045103321149391,-4.654696652848704
176,582.3592529296875,0.2169017833209101,-0.05091245476825435,-0.9999999910273947,6.043617328118089,-3.251443892823105
177,582.5,-0.053361547625937034,-0.05117190415528839,-0.9999999910273947,6.041268596817251,-1.7672121965544225
178,582.6393432617188,-0.3305372721266116,-0.0515838000707366,-0.9999999910273947,6.037539740417247,-0.24501902925032362
179,582.7774047851562,-0.6063360475554163,-0.05218401595064323,-0.9999999910273947,6.032105898045679,1.2696122115080721
180,582.914306640625,-0.8722851136211627,-0.052985453197301954,-0.9999999910273947,6.02485010271301,2.730150835319626
181,583.0499877929688,-1.0,-0.053979787655011165,-0.9999999910273947,6.01584748650011,4.09005046369245
182,583.1843872070312,-1.0,-0.0551416704707472,-0.9999999910273947,6.0053272876309975,5.304603666527403
183,583.3171997070312,-1.0,-0.05643415608651117,-0.9999999910273947,5.993623758488181,6.334288407965853
184,583.4481811523438,-1.0,-0.057798008615732095,-0.9999999910273947,5.981273068921506,7.152742719132488
185,583.5769653320312,-1.0,-0.059151053791353,-0.9999999910273947,5.969019282663679,7.74926540114519
186,583.703369140625,-1.0,-0.06042278423293478,-0.9999999910273947,5.9575010224020994,8.123423163878488
187,583.8270874023438,-1.0,-0.061562318880723214,-0.9999999910273947,5.947179325905741,8.281573632789195
188,583.9479370117188,-1.0,-0.06254041952638338,-0.9999999910273947,5.938319289891765,8.234298478448952
189,584.06591796875,-1.0,-0.06334957513938538,-0.9999999910273947,5.930989216251872,7.994784234824115
190,584.180908203125,-1.0,-0.06400333456668586,-0.9999999910273947,5.925066588467824,7.577713247309273
191,584.2931518554688,-1.0,-0.0645331922388034,-0.9999999910273947,5.920266246141775,6.998365075964567
192,584.4027099609375,-1.0,-0.06498411058916645,-0.9999999910273947,5.916180939244461,6.271980007262411
193,584.5098266601562,-1.0,-0.06540957310568483,-0.9999999910273947,5.9123261512316345,5.413385528117258
194,584.6148071289062,-1.0,-0.06586583663503652,-0.9999999910273947,5.908192179236485,4.436766660774754
195,584.7179565429688,-0.9861588300425506,-0.06640660697900501,-0.9999999910273947,5.903292372280647,3.355522315395759
196,584.8195190429688,-0.772541232652404,-0.0670771954013191,-0.9999999910273947,5.897216065240274,2.1823775612908314
197,584.9197998046875,-0.5447639119705092,-0.06790858117900106,-0.9999999910273947,5.88968236658575,0.9314704631550739
198,585.0189819335938,-0.3065814111886396,-0.06890954510044521,-0.9999999910273947,5.88061144848115,-0.37657978516558205
199,585.1173095703125,-0.06348635433784333,-0.07006210564006153,-0.9999999910273947,5.870165954806085,-1.7116088004601124
200,585.2147827148438,0.17827635686288917,-0.07132487370745612,-0.9999999910273947,5.858720692191259,-3.0393208422041345
201,585.3115234375,0.41205557539106746,-0.07263744538645844,-0.9999999910273947,5.8468229295439205,-4.323189152613904
202,585.4072875976562,0.6310327735803183,-0.07392615903188485,-0.9999999910273947,5.835140317855436,-5.525767753173355
203,585.501953125,0.8285352678686821,-0.0751123898203434,-0.9999999910273947,5.824385758120428,-6.610411611768312
204,585.5952758789062,0.9981931008045999,-0.0761214475769836,-0.9999999910273947,5.815236719727197,-7.542138207017262
205,585.68701171875,1.0,-0.07689174804333829,-0.9999999910273947,5.808251997527212,-8.288773505948035
206,585.77685546875,1.0,-0.0773773405059777,-0.9999999910273947,5.803848659946669,-8.823420223609123
207,585.864501953125,1.0,-0.0775373019008813,-0.9999999910273947,5.802398098521688,-9.128366825709037
208,585.9498291015625,1.0,-0.0773663719205937,-0.9999999910273947,5.803948124576458,-9.19890389681505
209,586.03271484375,1.0,-0.07689692653732577,-0.9999999910273947,5.808205039976668,-9.038762427761286
210,586.1131591796875,1.0,-0.07619324440752162,-0.9999999910273947,5.814585717321929,-8.65718964091029
211,586.191162109375,1.0,-0.07534422758923548,-0.9999999910273947,5.8222837674033565,-8.066878589060892
212,586.2670288085938,0.9509071968551766,-0.07445560400163424,-0.9999999910273947,5.83034040241621,-7.2824535609997305
213,586.3409423828125,0.7757038288908367,-0.07364047421740799,-0.9999999910273947,5.837730240211341,-6.32027200601534
214,586.4131469726562,0.5717001660392547,-0.07300730321368191,-0.9999999910273947,5.84347016043509,-5.199925041081435
215,586.4840087890625,0.34345423979655626,-0.07265411604628297,-0.9999999910273947,5.846671811608534,-3.946444455732463
216,586.5538330078125,0.09707436270799497,-0.07266494725506484,-0.9999999910273947,5.846573627639215,-2.593375870303298
217,586.6229248046875,-0.16060074675066427,-0.07310059019078825,-0.9999999910273947,5.842624497638478,-1.1782761471623113
218,586.6913452148438,-0.4222476012072305,-0.07399523668186621,-0.9999999910273947,5.834514074885911,0.25863559833012584
219,586.7593383789062,-0.6802373831671215,-0.07535618661643143,-0.9999999910273947,5.8221753381502825,1.6754634393724048
220,586.8267211914062,-0.9269486887967586,-0.07716545214324824,-0.9999999910273947,5.8057700775375585,3.030352163493673
221,586.8934936523438,-1.0,-0.07938570343676368,-0.9999999910273947,5.785635106751184,4.281738442088389
222,586.9593505859375,-1.0,-0.08196650224531478,-0.9999999910273947,5.7622259140314345,5.389674953300382
223,587.0240478515625,-1.0,-0.08484362038348757,-0.9999999910273947,5.736123065457762,6.321296107504019
224,587.0870971679688,-1.0,-0.08790896930784904,-0.9999999910273947,5.7083054125155925,7.056927544795079
225,587.148193359375,-1.0,-0.09102986429754578,-0.9999999910273947,5.679975922272495,7.589110271713086
226,587.2069702148438,-1.0,-0.09406200853090138,-0.9999999910273947,5.652444283501819,7.9186873897337104
227,587.2631225585938,-1.0,-0.0968796908551604,-0.9999999910273947,5.626852845342252,8.051835097413939
228,587.3163452148438,-1.0,-0.09938289468098595,-0.9999999910273947,5.604111730500694,7.998247140733311
229,587.3665771484375,-1.0,-0.10149987462885737,-0.9999999910273947,5.5848749295901765,7.769734624314072
230,587.4136962890625,-1.0,-0.10318752057858385,-0.9999999910273947,5.569536459148443,7.3793713840012725
231,587.4578247070312,-1.0,-0.10443055539918418,-0.9999999910273947,5.558237191827127,6.840711503315979
232,587.4990234375,-1.0,-0.10523924595759322,-0.9999999910273947,5.550885346959254,6.1672629620023605
233,587.5375366210938,-1.0,-0.10564633538860557,-0.9999999910273947,5.547184238202753,5.3721947916670265
234,587.5736083984375,-1.0,-0.10570253769576055,-0.9999999910273947,5.546673254675472,4.468143269161323
235,587.6076049804688,-1.0,-0.10547190419187398,-0.9999999910273947,5.548770122750666,3.4670840639778087
236,587.6397705078125,-0.8085735295577328,-0.10502512955581929,-0.9999999910273947,5.552831950872708,2.3802596674903254
237,587.6705322265625,-0.5972209562094297,-0.10443412427049434,-0.9999999910273947,5.558204748428569,1.21955396852446
238,587.7000732421875,-0.3755911319857302,-0.10376395123205451,-0.9999999910273947,5.564296850281397,0.0024076808693058362
239,587.7288818359375,-0.14845899672135757,-0.1030641428147517,-0.9999999910273947,5.570657890832795,-1.244956189099678
240,587.757080078125,0.07869528494233541,-0.10236329702931828,-0.9999999910273947,5.577027896007478,-2.4924416826263767
241,587.7850341796875,0.3000052503510427,-0.10167409654471052,-0.9999999910273947,5.583291606363202,-3.7078313701912444
242,587.8126831054688,0.5094101004618816,-0.1009938665761483,-0.9999999910273947,5.589473354448887,-4.857840566030046
243,587.840087890625,0.7009515060471025,-0.10030917337896282,-0.9999999910273947,5.595695229895946,-5.909747327933132
244,587.8671264648438,0.8689254371394959,-0.09960230407353736,-0.9999999910273947,5.602118169036697,-6.832226273932707
245,587.8934936523438,1.0,-0.09885502382901583,-0.9999999910273947,5.6089078039585125,-7.596344295817775
246,587.9190063476562,1.0,-0.09803527716623192,-0.9999999910273947,5.616355271474765,-8.17678060167463
247,587.9434814453125,1.0,-0.09711959706325057,-0.9999999910273947,5.624673588110194,-8.552993397574454
248,587.9666748046875,1.0,-0.09610997929786028,-0.9999999910273947,5.633844397731406,-8.713484913823184
249,587.988525390625,1.0,-0.09503370616110267,-0.9999999910273947,5.643619679094163,-8.656739702198717
250,588.0088500976562,1.0,-0.09393748447284044,-0.9999999910273947,5.65357510669628,-8.388004201757273
251,588.02783203125,1.0,-0.09288059278623949,-0.9999999910273947,5.663172376253794,-7.916725417894624
252,588.0455932617188,0.9459121577347929,-0.09192933836141436,-0.9999999910273947,5.671809577346099,-7.255021813745667
253,588.0623168945312,0.7933570868963564,-0.09115131880799822,-0.9999999910273947,5.678873273608361,-6.4172201379813245
254,588.0782470703125,0.6120115153650316,-0.09061207490416323,-0.9999999910273947,5.683768811695968,-5.42130684000718
255,588.0936889648438,0.40602794835168027,-0.09037065730368561,-0.9999999910273947,5.685960448645895,-4.290086640801437
256,588.1089477539062,0.18068685578356541,-0.09047608418680846,-0.9999999910273947,5.685003368388448,-3.052558816032677
257,588.124267578125,-0.05792791584701873,-0.09096182472907288,-0.9999999910273947,5.680593627505558,-1.7421346234081918
258,588.1397705078125,-0.30328204054805247,-0.09184183922618239,-0.9999999910273947,5.6726040137239355,-0.39469926317742093
259,588.1556396484375,-0.5485709775011507,-0.09311029538505602,-0.9999999910273947,5.661086607236002,0.9523780990913061
260,588.1718139648438,-0.7868502785421956,-0.09474350366421046,-0.9999999910273947,5.646255278340142,2.260959954908886
261,588.1881103515625,-1.0,-0.09670345841808412,-0.9999999910273947,5.628453670928973,3.493443684975592
262,588.204345703125,-1.0,-0.09894359155680198,-0.9999999910273947,5.60810312229692,4.6128946144677565
263,588.2200927734375,-1.0,-0.10141391335600938,-0.9999999910273947,5.585656132476497,5.585684733893646
